g u-g g-r g-i g-z mux muy HRV UU VV WW Px Mv CL Typ Teff logg Pop Age Mass Mbol Radius [M/H] [a/Fe] longitude latitude RAJ2000 DECJ2000 Dist x_Gal y_Gal z_Gal Av errPx errMux errMuy errHrv errMv errMass errAge errTeff errLogg errMet errAlphaFe errBand_g errBand_u errBand_r errBand_i errBand_z
17.596 1.834 0.742 0.991 1.123 20.998 -3.559 75.96 -57.21 -133.98 22.1 0.00079 6.98 5 6.3 4925.0 4.72 11 11.9646 0.581 6.626 0.601 -0.795 0.335 239.220444 -49.737244 59.425159 -37.063839 1.2635 -8.4179 -0.7016 -0.9492 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
17.296 1.712 0.638 0.846 0.957 21.227 -9.738 75.37 -32.35 -154.2 25.78 0.00079 6.68 5 6.1 5064.0 4.62 11 11.8487 0.781 6.31 0.632 -0.714 0.28 238.759857 -49.182053 60.1199 -36.764992 1.2732 -8.4316 -0.7116 -0.9486 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
23.975 2.942 1.468 2.61 3.271 1.377 2.208 27.63 -17.03 -18.78 -12.0 0.00077 12.49 5 7.35 3319.0 4.89 7 8.4727 0.22 10.376 0.233 -0.313 0.067 238.953217 -49.005894 60.34087 -36.890598 1.2997 -8.4397 -0.7304 -0.966 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
23.366 2.908 1.43 2.52 3.135 1.52 -5.418 -17.49 34.05 -7.97 19.15 0.00077 11.9 5 7.3 3263.0 4.8 6 5.8628 0.295 10.072 0.258 -0.312 0.058 238.596207 -48.875526 60.50108 -36.654984 1.2925 -8.4429 -0.7256 -0.9586 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
22.299 2.821 1.335 2.291 2.848 4.517 9.573 62.78 -77.35 -25.02 -28.54 0.00078 10.91 5 7.25 3517.0 4.81 5 4.0668 0.328 9.61 0.292 -0.132 -0.002 238.520401 -49.605499 59.590969 -36.611073 1.2832 -8.4342 -0.7092 -0.9623 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
24.996 0.795 0.262 0.312 0.32 -1.172 0.31 -15.19 18.98 8.84 3.72 0.00078 14.33 6 9.1 6704.0 8.28 5 4.056 0.792 14.17 0.01 -0.255 0.027 239.818878 -49.082062 60.244781 -37.457966 1.2852 -8.4232 -0.7277 -0.9562 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
23.677 2.888 1.356 2.394 2.889 3.312 -6.266 29.12 14.59 -57.45 -4.73 0.00078 12.28 5 7.25 3503.0 5.07 8 10.0536 0.152 10.333 0.215 -0.244 0.201 239.878479 -49.055359 60.278088 -37.497211 1.2843 -8.4224 -0.728 -0.9551 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
23.08 2.613 1.43 2.266 2.729 1.695 5.448 81.82 -53.53 -35.34 -57.19 0.00077 11.63 5 7.2 3547.0 5.05 8 9.9124 0.346 9.938 0.246 -0.418 0.287 239.874878 -49.130329 60.183613 -37.49427 1.2947 -8.4252 -0.7327 -0.964 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
22.502 2.743 1.312 2.139 2.588 1.735 -0.525 59.62 -24.52 -43.94 -36.52 0.00078 11.15 5 7.2 3572.0 5.09 8 9.9844 0.411 9.652 0.27 -0.286 0.231 239.750519 -48.888496 60.488838 -37.414104 1.2814 -8.4245 -0.7278 -0.9505 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
22.389 2.781 1.261 2.122 2.593 12.239 5.845 1.37 -69.85 -26.14 46.61 0.00077 11.06 5 7.15 3632.0 5.11 8 9.9306 0.219 9.505 0.285 -0.056 0.243 238.940231 -49.41214 59.832924 -36.883324 1.2905 -8.4332 -0.7193 -0.965 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
22.269 2.674 1.368 2.123 2.589 1.251 -0.822 56.34 -22.08 -53.91 -20.73 0.00078 10.88 5 7.15 3586.0 4.96 8 9.9322 0.197 9.355 0.3 -0.223 0.196 239.240051 -49.241489 60.046406 -37.078808 1.2903 -8.4308 -0.7239 -0.9623 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
22.113 2.791 1.378 2.064 2.498 2.064 8.765 47.33 -63.97 1.74 -30.24 0.00077 10.71 5 7.15 3684.0 4.86 8 9.8575 0.279 9.203 0.318 -0.518 0.228 239.71756 -49.362453 59.892399 -37.38953 1.2963 -8.4257 -0.729 -0.9687 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
21.811 2.791 1.381 2.045 2.465 6.381 1.508 1.89 -24.71 -14.74 20.66 0.00078 10.44 5 7.1 3664.0 5.04 8 10.0436 0.363 9.052 0.334 -0.459 0.276 238.743088 -49.691563 59.483871 -36.755383 1.2818 -8.4302 -0.7088 -0.9624 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
20.978 2.749 1.326 1.915 2.245 -0.804 -3.156 24.35 5.09 -26.57 -17.1 0.00078 9.63 5 7.05 3825.0 4.92 8 10.0039 0.38 8.454 0.409 -1.0 0.342 239.703873 -49.731564 59.428028 -37.376347 1.2855 -8.4192 -0.7174 -0.9658 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
20.384 2.528 1.268 1.858 2.194 -1.79 -14.14 22.83 65.27 -43.48 -26.86 0.00077 9.05 5 7.0 3975.0 4.94 8 10.0202 0.477 8.158 0.448 -0.266 0.236 239.242508 -49.547466 59.662876 -37.079369 1.292 -8.4287 -0.7204 -0.9682 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
18.174 2.011 0.848 1.156 1.355 3.401 3.343 48.61 -40.05 -30.26 -25.32 0.00078 7.51 5 6.5 4602.0 4.79 8 9.988 0.612 6.875 0.605 -0.968 0.254 238.858582 -49.3778 59.875759 -36.830132 1.284 -8.4323 -0.7155 -0.9596 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
17.24 2.141 0.696 0.919 0.992 -2.542 11.437 64.42 -64.99 5.81 -60.19 0.00077 6.61 5 6.2 4877.0 4.78 8 10.0218 0.907 6.272 0.664 -0.18 0.184 239.635986 -48.822819 60.571701 -37.338898 1.2967 -8.4316 -0.7366 -0.961 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
15.919 1.268 0.418 0.515 0.542 1.42 -1.992 14.49 -7.57 -14.39 -1.67 0.00077 5.35 5 5.25 5753.0 4.39 8 9.9056 0.727 5.258 0.811 -0.485 0.179 238.366714 -49.283184 59.991409 -36.509052 1.2928 -8.4423 -0.718 -0.9649 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
15.444 1.049 0.332 0.41 0.406 3.958 0.738 15.14 -13.18 -13.57 0.66 0.00078 4.92 5 4.95 5849.0 4.5 8 9.8209 0.731 4.696 0.958 -0.811 0.305 238.973785 -48.891052 60.484577 -36.903404 1.2862 -8.4359 -0.7247 -0.9541 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
22.093 2.843 1.339 2.051 2.44 -2.899 1.615 106.54 -38.23 -49.38 -86.27 0.00078 10.72 5 7.1 3825.0 4.95 11 12.0839 0.443 9.489 0.273 -0.544 0.288 238.574768 -49.182812 60.117878 -36.644009 1.286 -8.4383 -0.7173 -0.9582 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
21.852 2.81 1.37 2.052 2.418 7.81 -25.046 46.23 92.66 -132.1 -2.68 0.00077 10.46 5 7.1 3762.0 5.13 11 11.9642 0.446 9.335 0.288 -0.606 0.242 239.090363 -49.410118 59.835381 -36.980999 1.2964 -8.4333 -0.7237 -0.9695 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
21.233 2.631 1.354 1.9 2.257 -3.694 -2.498 25.8 14.36 -5.76 -37.91 0.00078 9.89 5 7.05 3879.0 4.9 11 12.0205 0.572 8.713 0.358 -0.765 0.263 239.415802 -49.021561 60.322128 -37.194042 1.2857 -8.429 -0.7258 -0.9556 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
20.51 2.39 1.242 1.808 2.072 8.934 -17.626 67.58 46.76 -130.6 -13.51 0.00078 9.22 5 6.9 3944.0 4.96 11 12.0138 0.412 8.252 0.417 -0.972 0.285 238.554962 -49.27705 60.000343 -36.631794 1.2835 -8.4368 -0.7144 -0.9577 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
19.718 2.369 1.186 1.681 1.911 24.236 -10.442 28.26 -10.09 -142.69 74.95 0.00078 9.05 5 6.9 4067.0 4.92 11 11.9844 0.493 8.101 0.437 -0.927 0.267 238.781418 -49.550659 59.65979 -36.780212 1.2804 -8.4305 -0.7104 -0.9593 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
19.238 2.302 1.122 1.634 1.817 -2.863 -16.382 185.86 37.48 -141.93 -157.45 0.00078 8.52 5 6.8 4146.0 4.74 11 12.0406 0.517 7.803 0.476 -0.944 0.324 238.519501 -49.192245 60.105747 -36.607967 1.2901 -8.4403 -0.719 -0.9615 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
16.876 1.501 0.558 0.719 0.817 -0.083 -1.408 -44.46 37.23 4.67 39.69 0.00077 6.27 5 5.95 5179.0 4.49 11 12.0587 0.588 6.147 0.647 -0.727 0.262 239.468887 -49.41927 59.822594 -37.227222 1.2977 -8.4288 -0.7271 -0.9706 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
15.466 1.049 0.34 0.437 0.457 -0.098 -25.197 -57.91 151.97 -45.05 34.07 0.00077 4.9 5 4.95 6002.0 4.49 11 12.0288 0.846 4.892 0.875 -0.911 0.283 238.445755 -48.895615 60.474468 -36.556309 1.2931 -8.4449 -0.7244 -0.9593 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
22.84 2.897 1.363 2.364 2.91 13.937 -4.177 40.96 -39.05 -93.38 25.54 0.00076 11.36 5 7.25 3514.0 4.88 7 8.4652 0.483 9.739 0.283 -0.304 0.011 238.500839 -49.722263 59.445457 -36.59874 1.3176 -8.4451 -0.7263 -0.9902 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
22.036 2.844 1.301 2.24 2.792 4.566 2.742 35.27 -37.37 -21.83 -10.01 0.00076 10.62 5 7.2 3551.0 4.88 7 8.7657 0.393 9.418 0.311 -0.1 -0.012 239.184982 -49.767979 59.386883 -37.040695 1.3129 -8.4344 -0.7283 -0.9873 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
19.341 2.497 1.251 1.745 2.063 4.682 4.553 28.13 -44.28 -16.87 -5.21 0.00077 8.6 5 6.9 3977.0 4.63 5 4.1036 0.677 7.51 0.578 -0.293 0.038 239.481949 -49.371464 59.882591 -37.236034 1.303 -8.4308 -0.7309 -0.9739 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
25.732 1.01 0.324 0.465 0.505 3.568 -0.348 43.53 -18.62 -40.75 -16.78 0.00076 14.96 6 9.1 6354.0 8.69 6 6.0943 1.081 14.93 0.008 -0.114 -0.006 239.889496 -49.580769 59.615776 -37.498646 1.3158 -8.428 -0.738 -0.9867 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
23.803 2.927 1.298 2.248 2.891 -4.367 -0.811 53.56 -0.01 -21.28 -55.99 0.00077 12.4 5 7.25 3533.0 5.02 8 10.1701 0.223 10.333 0.215 -0.168 0.162 239.854935 -49.664165 59.511082 -37.475025 1.3068 -8.4248 -0.7314 -0.9811 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
23.202 2.895 1.325 2.301 2.855 4.415 -7.491 46.83 9.38 -62.31 -19.18 0.00077 11.79 5 7.25 3502.0 5.03 8 9.9584 0.273 10.076 0.234 0.31 0.003 238.742462 -48.913124 60.455452 -36.75153 1.3051 -8.445 -0.7332 -0.9686 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
23.097 2.655 1.485 2.262 2.758 13.87 2.881 56.25 -68.47 -77.93 15.54 0.00076 11.59 5 7.2 3595.0 5.11 8 10.0593 0.203 9.938 0.246 -0.695 0.27 238.759842 -49.250984 60.03384 -36.765339 1.3126 -8.4444 -0.7326 -0.9794 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
22.78 2.653 1.396 2.225 2.726 6.078 7.409 55.11 -63.97 -30.52 -19.86 0.00076 11.31 5 7.2 3465.0 5.09 8 9.974 0.356 9.796 0.258 -0.4 0.216 239.743469 -49.207836 60.086842 -37.40773 1.3095 -8.4311 -0.739 -0.9764 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
22.562 2.674 1.399 2.2 2.634 5.012 0.639 -31.92 -10.78 3.72 42.59 0.00077 11.1 5 7.2 3613.0 4.79 8 10.0617 0.484 9.652 0.27 -0.585 0.3 239.642654 -49.687733 59.483845 -37.337341 1.3042 -8.4264 -0.7281 -0.9795 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
22.216 2.688 1.31 2.093 2.569 7.244 -6.019 40.96 1.36 -73.16 6.67 0.00077 10.81 5 7.15 3650.0 5.02 8 10.0124 0.296 9.355 0.3 -0.205 0.159 238.421982 -48.819313 60.56916 -36.539585 1.3027 -8.4492 -0.7308 -0.9655 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
21.978 2.866 1.476 2.112 2.485 0.605 6.248 12.17 -44.97 18.66 -12.21 0.00076 10.48 5 7.1 3689.0 4.92 8 9.8877 0.355 9.052 0.334 -0.83 0.313 238.965866 -49.277439 60.001381 -36.899872 1.3168 -8.4429 -0.7361 -0.983 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
21.095 2.728 1.343 1.896 2.2 0.586 -3.742 30.87 7.9 -30.83 -24.22 0.00076 9.69 5 7.05 3887.0 4.96 8 9.9279 0.534 8.454 0.409 -1.034 0.331 238.739624 -49.378479 59.874668 -36.752689 1.3156 -8.4445 -0.7322 -0.9836 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
20.758 2.623 1.32 1.897 2.225 6.184 -3.994 70.02 -22.81 -64.25 -27.12 0.00077 9.39 5 7.0 3871.0 4.82 8 10.1958 0.487 8.306 0.43 -0.627 0.263 238.792786 -49.646786 59.539772 -36.787579 1.3025 -8.437 -0.7213 -0.9776 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
19.453 2.457 1.197 1.704 1.992 -4.441 1.043 72.62 -26.21 -20.7 -71.03 0.00076 8.71 5 6.9 4031.0 4.8 8 10.1972 0.409 7.867 0.489 -0.252 0.256 239.666397 -49.292633 59.980618 -37.35677 1.3164 -8.4336 -0.741 -0.9829 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
18.123 2.353 0.87 1.139 1.289 10.883 5.988 12.7 -61.54 -29.25 36.05 0.00076 7.41 5 6.4 4744.0 4.73 8 9.929 0.623 6.728 0.618 -0.288 0.126 239.532822 -48.842522 60.546978 -37.270977 1.3139 -8.4385 -0.7453 -0.9743 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
17.67 2.124 0.802 1.012 1.169 5.671 -2.667 16.22 -12.42 -45.28 16.38 0.00076 6.98 5 6.35 4691.0 4.86 8 9.855 0.603 6.579 0.635 -0.562 0.195 238.7267 -49.19965 60.097771 -36.743416 1.3175 -8.4469 -0.7358 -0.9824 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
16.568 1.794 0.554 0.736 0.772 1.639 -0.13 6.01 1.75 -11.84 -2.03 0.00077 5.95 5 5.7 5377.0 4.57 8 9.7931 0.622 5.785 0.723 -0.44 0.158 238.99147 -49.266624 60.014935 -36.916553 1.305 -8.4387 -0.7299 -0.9739 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
22.842 2.375 1.398 1.995 2.347 12.754 -28.065 122.64 75.47 -216.5 -35.29 0.00076 11.44 5 7.1 3613.0 5.1 9 13.9466 0.051 10.212 0.193 -1.976 0.265 239.554291 -48.994862 60.355515 -37.284924 1.3093 -8.4353 -0.7406 -0.9731 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
23.661 2.823 1.475 2.26 2.74 11.458 9.964 28.18 -88.99 -33.74 27.69 0.00076 12.14 5 7.2 3612.0 5.14 11 12.1036 0.177 10.353 0.204 -0.716 0.283 238.507614 -49.648113 59.53783 -36.602928 1.3167 -8.4454 -0.727 -0.9885 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
21.657 2.8 1.319 1.905 2.259 0.008 -4.52 72.52 -3.52 -77.43 -39.71 0.00077 10.28 5 7.05 3736.0 5.05 11 12.0423 0.321 9.022 0.322 -1.045 0.314 239.667267 -49.28138 59.99477 -37.357433 1.3057 -8.4302 -0.7352 -0.9746 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
19.387 2.372 1.168 1.614 1.872 -3.422 -3.778 124.16 -15.98 -67.9 -107.7 0.00076 8.65 5 6.8 4146.0 4.91 11 12.1525 0.563 7.803 0.476 -0.506 0.31 239.004471 -49.174381 60.130337 -36.92485 1.308 -8.4404 -0.733 -0.9748 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
18.726 2.02 0.968 1.363 1.565 7.418 1.151 80.55 -47.92 -72.61 -29.08 0.00077 8.02 5 6.65 4255.0 4.71 11 11.9411 0.647 7.368 0.528 -1.242 0.31 239.427994 -49.75391 59.402729 -37.1978 1.3048 -8.4288 -0.7258 -0.9809 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
18.026 1.801 0.799 1.118 1.245 4.416 -15.285 -63.95 85.99 -25.89 64.45 0.00077 7.32 5 6.35 4742.0 4.72 11 12.1277 0.595 6.779 0.587 -0.919 0.315 239.346115 -49.722843 59.442345 -37.145191 1.3015 -8.429 -0.7238 -0.9779 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
16.371 1.189 0.443 0.605 0.632 19.742 11.536 44.68 -128.69 -58.74 41.95 0.00076 5.74 5 5.45 5579.0 4.75 11 11.9688 0.608 5.637 0.713 -0.865 0.249 239.704453 -48.806477 60.592194 -37.384003 1.3161 -8.4372 -0.7484 -0.9753 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
23.803 3.039 1.33 2.485 3.201 9.069 -2.445 15.02 -14.27 -58.53 26.29 0.00075 12.31 5 7.35 3253.0 5.1 7 8.4448 0.09 10.253 0.243 -0.164 0.014 239.330872 -49.66888 59.510155 -37.135799 1.3378 -8.4416 -0.7447 -1.0048 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
23.433 2.931 1.414 2.449 3.054 6.442 0.224 9.37 -11.64 -39.88 20.71 0.00076 11.93 5 7.3 3382.0 4.95 7 8.5897 0.327 9.967 0.266 -0.27 0.004 238.690857 -48.777512 60.624187 -36.716114 1.3202 -8.4521 -0.7433 -0.978 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
18.089 2.593 1.05 1.424 1.652 9.32 3.176 50.68 -62.07 -61.18 3.19 0.00075 7.33 5 6.5 4361.0 4.57 6 6.0007 0.685 6.721 0.703 0.231 0.031 238.816193 -49.714775 59.45483 -36.802635 1.3287 -8.4448 -0.735 -0.9986 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
22.451 2.691 1.362 2.155 2.61 6.966 -10.66 37.82 24.79 -78.39 -3.72 0.00076 10.98 5 7.15 3578.0 4.94 8 9.9932 0.308 9.505 0.285 -0.437 0.306 239.723328 -49.134418 60.179375 -37.395081 1.3203 -8.4355 -0.746 -0.9835 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
22.272 2.695 1.355 2.104 2.557 7.802 7.721 34.72 -69.81 -14.46 -2.34 0.00075 10.8 5 7.15 3569.0 4.92 8 10.1936 0.346 9.355 0.3 -0.314 0.235 239.569763 -48.901318 60.473076 -37.295242 1.3354 -8.4446 -0.7569 -0.9913 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
21.723 2.811 1.376 2.079 2.417 0.908 10.377 51.43 -80.09 -10.95 -24.06 0.00075 10.25 5 7.1 3766.0 4.91 8 9.8335 0.357 9.052 0.334 -0.514 0.236 238.819916 -49.135498 60.17831 -36.803989 1.3371 -8.4529 -0.7485 -0.9962 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
21.493 2.716 1.298 2.022 2.442 8.166 0.964 15.65 -30.76 -33.71 18.29 0.00075 10.06 5 7.1 3707.0 4.75 8 9.8133 0.443 8.902 0.353 -0.203 0.174 238.352814 -49.617218 59.575779 -36.502541 1.3371 -8.4545 -0.7375 -1.0035 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
20.899 2.648 1.271 1.893 2.27 6.982 0.003 6.11 -24.23 -40.13 32.51 0.00075 9.5 5 7.05 3885.0 4.98 8 9.9887 0.571 8.454 0.409 -0.322 0.262 238.381958 -49.697605 59.475868 -36.521793 1.3317 -8.4516 -0.7335 -1.0006 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
18.471 2.115 0.938 1.311 1.476 7.789 8.127 58.58 -87.16 -41.81 -12.44 0.00075 7.69 5 6.55 4400.0 4.57 8 9.8912 0.552 7.018 0.59 -0.658 0.264 239.830643 -49.249596 60.033649 -37.464306 1.3356 -8.4381 -0.7537 -0.9968 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
17.23 2.206 0.665 0.871 1.001 4.353 2.412 -9.27 -21.26 -4.58 27.16 0.00075 6.53 5 6.05 5097.0 4.74 8 10.0344 0.659 6.114 0.682 0.005 0.133 238.663879 -48.988342 60.360977 -36.700649 1.3283 -8.4533 -0.7445 -0.9873 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
24.321 0.621 0.19 0.26 0.218 3.021 -3.081 26.39 -0.87 -28.05 -13.17 0.00076 13.57 6 9.0 6713.0 8.14 8 9.9796 0.724 13.491 0.013 -0.368 0.286 239.609818 -49.071018 60.259617 -37.321087 1.322 -8.4381 -0.7471 -0.9838 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
24.976 0.737 0.349 0.487 0.498 8.745 3.524 38.76 -45.35 -43.48 4.27 0.00075 14.11 6 9.0 6152.0 8.16 8 10.1918 0.496 13.917 0.013 -0.462 0.234 239.20784 -49.417313 59.826118 -37.057415 1.3309 -8.4432 -0.7437 -0.9958 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
22.59 2.69 1.442 2.032 2.419 12.467 -23.527 151.77 53.64 -216.23 -62.32 0.00075 11.08 5 7.15 3654.0 4.99 11 12.0106 0.25 9.641 0.258 -1.087 0.352 239.811691 -49.594845 59.598946 -37.448009 1.3359 -8.4354 -0.7485 -1.0023 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
19.583 2.356 1.172 1.579 1.843 3.491 -9.803 -29.39 48.42 -23.19 36.67 0.00075 8.78 5 6.8 4110.0 4.86 11 12.0926 0.501 7.803 0.476 -0.857 0.266 239.319687 -49.138523 60.175442 -37.130978 1.3396 -8.4472 -0.7538 -0.9981 0.0 0.0 1.0 1.0 2.0 0.0 0.1 0.1 50.0 0.1 0.1 0.02 0.02 0.02 0.02 0.02 0.02
